JPT_SJR_KO,C,3;JPT_POWIER,N,19,11;JPT_KOD_JE,C,20;JPT_NAZWA_,C,128;JPT_ORGAN_,C,254;JPT_JOR_ID,N,9,0;WERSJA_OD,D;WERSJA_DO,D;WAZNY_OD,D;WAZNY_DO,D;JPT_KOD__1,C,3;JPT_NAZWA1,C,3;JPT_ORGAN1,C,3;JPT_WAZNA_,C,3;ID_BUFORA_,N,19,11;ID_BUFORA1,N,19,11;ID_TECHNIC,N,9,0;IIP_PRZEST,C,20;IIP_IDENTY,C,128;IIP_WERSJA,C,32;JPT_KJ_IIP,C,20;JPT_KJ_I_1,C,128;JPT_KJ_I_2,C,32;JPT_OPIS,C,254;JPT_SPS_KO,C,3;ID_BUFOR_1,N,9,0;JPT_ID,N,9,0;JPT_POWI_1,N,19,11;JPT_KJ_I_3,C,3;JPT_GEOMET,N,19,11;JPT_GEOM_1,N,19,11;Shape_Leng,N,19,11;Shape_Area,N,19,11;REGON,C,254
GMI;11449;3003042;Kiszkowo;;13090;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13555;0;827298;PL.PZGIK.200;9085019c-8248-4b48-9884-aa3e760b5a9e;2012-09-26T22:24:15+02:00;EGIB;3003042;;;UZG;0;827298;0;;0;0;0,9381412514;0,0151791232;63125950200000
GMI;11088;3007072;Mycielin;;13094;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13559;0;827338;PL.PZGIK.200;a59ea5c3-3559-4f5f-94f5-d0d29e98f067;2012-09-26T22:24:38+02:00;EGIB;3007072;;;UZG;0;827338;0;;0;0;0,8206475958;0,0144965842;25085546900000
GMI;7768;3008042;Łęka Opatowska;;13095;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13560;0;827350;PL.PZGIK.200;d7f5d7f4-e7c6-4011-99c8-f9880f62040a;2012-09-26T22:24:47+02:00;EGIB;3008042;;;UZG;0;827350;0;;0;0;0,603106277;0,009993225;25085548100000
GMI;17133;3006043;Żerków;;13093;10.07.2013;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;0;14952;827331;PL.PZGIK.200;9f947697-0fb6-45b1-a69c-82023f16e150;2013-07-10T11:27:19+02:00;EGIB;3006043;;;UZG;0;827331;0;;0;0;1,0092307164;0,0224566101;25085547500000
GMI;9653;3004063;Pogorzela;;13091;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13556;0;827316;PL.PZGIK.200;0f68fda2-e264-43b9-b3bd-cb2f11b235ee;2012-09-26T22:24:23+02:00;EGIB;3004063;;;UZG;0;827316;0;;0;0;0,5927421476;0,012580097;41105052800000
GMI;11782;3010022;Grodziec;;13097;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13562;0;827372;PL.PZGIK.200;25ef5676-8408-4a8b-b179-f8be653a08da;2012-09-26T22:24:57+02:00;EGIB;3010022;;;UZG;0;827372;0;;0;0;0,7139695561;0,0154307412;31101908800000
GMI;10093;2605022;Gowarczów;;13034;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13499;0;826864;PL.PZGIK.200;a3e8d83a-4659-400a-84bb-84e16375ae4e;2012-09-26T22:19:02+02:00;EGIB;2605022;;;UZG;0;826864;0;;0;0;0,7504085975;0,013002612;67022368100000
GMI;8145;2606032;Lipnik;;13035;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13500;0;826876;PL.PZGIK.200;80587e15-3ffe-4b84-aea6-fb86d93b0d72;2012-09-26T22:19:09+02:00;EGIB;2606032;;;UZG;0;826876;0;;0;0;0,6716957424;0,0103705967;83040983800000
GMI;11792;2607043;Ćmielów;;13036;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13501;0;826886;PL.PZGIK.200;13d3e161-04d1-49e7-bc8f-fb2799e56e1f;2012-09-26T22:19:20+02:00;EGIB;2607043;;;UZG;0;826886;0;;0;0;0,7894017453;0,0150697542;83040991000000
GMI;16127;2611022;Brody;;13040;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13505;0;826916;PL.PZGIK.200;1b5a02c2-ffbb-4b3e-9a9d-d456f3f0ab19;2012-09-26T22:19:52+02:00;EGIB;2611022;;;UZG;0;826916;0;;0;0;0,8411388255;0,0206692767;97077057000000
GMI;13737;2611042;Pawłów;;13040;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13505;0;826917;PL.PZGIK.200;8c876ee5-5eb0-4a6a-b064-9eb1ec3bd57c;2012-09-26T22:19:52+02:00;EGIB;2611042;;;UZG;0;826917;0;;0;0;0,9118941253;0,0175734966;29101058200000
GMI;11354;2607053;Kunów;;13036;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13501;0;826889;PL.PZGIK.200;bfa86e78-dba9-4722-8082-b550eb63cad0;2012-09-26T22:19:20+02:00;EGIB;2607053;;;UZG;0;826889;0;;0;0;0,8056747253;0,0145322922;29100980500000
GMI;37919;2805022;Ełk;;13045;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13510;0;826953;PL.PZGIK.200;ee435e08-988f-443f-9092-de0c9da067b6;2012-09-26T22:20:40+02:00;EGIB;2805022;;;UZG;0;826953;0;;0;0;2,3313543895;0,0517345336;79067109900000
GMI;7286;2613032;Moskorzew;;13042;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13507;0;826934;PL.PZGIK.200;ac730fa5-f524-43f7-ac39-8909ec679600;2012-09-26T22:20:24+02:00;EGIB;2613032;;;UZG;0;826934;0;;0;0;0,6375993487;0,0092622482;15139897100000
GMI;37211;2809032;Lidzbark Warmiński;;13049;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13514;0;826981;PL.PZGIK.200;5216b002-95e7-46bd-8846-f026a8cf01d7;2012-09-26T22:21:07+02:00;EGIB;2809032;;;UZG;0;826981;0;;0;0;1,8487307847;0,0511323086;51074278700000
GMI;29706;2806042;Giżycko;;13046;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13511;0;826958;PL.PZGIK.200;71c533e9-7d54-42a2-b06e-a0d78b09b046;2012-09-26T22:20:56+02:00;EGIB;2806042;;;UZG;0;826958;0;;0;0;1,5392280665;0,0407356395;79067122500000
GMI;20455;2806083;Ryn;;13046;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13511;0;826960;PL.PZGIK.200;07c4d140-a2ff-4680-8288-ed0ea3894c4a;2012-09-26T22:20:56+02:00;EGIB;2806083;;;UZG;0;826960;0;;0;0;1,141792687;0,0279841769;79067129000000
GMI;17231;2814052;Gietrzwałd;;13054;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13519;0;827013;PL.PZGIK.200;04cf91f2-6379-40c7-bef7-ca9182e0d698;2012-09-26T22:21:24+02:00;EGIB;2814052;;;UZG;0;827013;0;;0;0;1,4025637674;0,0234569348;51074296500000
GMI;26673;2813043;Olecko;;13053;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13518;0;827005;PL.PZGIK.200;1cb5b3d4-46ca-47ab-9c14-9119993f3fdf;2012-09-26T22:21:19+02:00;EGIB;2813043;;;UZG;0;827005;0;;0;0;1,8391120458;0,0365754039;79067127700000
GMI;29038;2814023;Biskupiec;;13054;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13519;0;827011;PL.PZGIK.200;af260d00-65b0-42d4-8475-922d731779e8;2012-09-26T22:21:24+02:00;EGIB;2814023;;;UZG;0;827011;0;;0;0;1,4932898468;0,0396524079;51074356800000
GMI;21493;2813052;Świętajno;;13053;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13518;0;827007;PL.PZGIK.200;3b8474e4-8249-41e8-b22d-d741a0c13746;2012-09-26T22:21:19+02:00;EGIB;2813052;;;UZG;0;827007;0;;0;0;1,4889583508;0,0294610375;79067131400000
GMI;11018;2201102;Tuchomie;;13195;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13661;0;828506;PL.PZGIK.200;abcd62bd-55ae-4c42-bed2-874de78b80d9;2012-09-26T22:45:07+02:00;EGIB;2201102;;;UZG;0;828506;0;;0;0;0,9126560088;0,015131969;77097959400000
GMI;23489;2203023;Czarne;;13197;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13663;0;828514;PL.PZGIK.200;db6bf682-2a6a-4572-b685-e53818233138;2012-09-26T22:45:23+02:00;EGIB;2203023;;;UZG;0;828514;0;;0;0;1,1230546739;0,0319178843;77097947600000
GMI;12046;1014052;Burzenin;;13228;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13694;0;828761;PL.PZGIK.200;16e692fc-5206-4953-8877-d032a5f2fd62;2012-09-26T22:50:33+02:00;EGIB;1014052;;;UZG;0;828761;0;;0;0;0,7942252528;0,0155739479;73093445300000
GMI;18163;1014082;Sieradz;;13228;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13694;0;828763;PL.PZGIK.200;2a70b04e-28b5-4865-8178-fc25ed888cb0;2012-09-26T22:50:33+02:00;EGIB;1014082;;;UZG;0;828763;0;;0;0;1,7727983456;0,0235528454;73093452000000
GMI;8153;1015062;Maków;;13229;12.07.2013;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;0;15070;828776;PL.PZGIK.200;890089b9-6814-4ccd-bf67-cf4dd5de1da1;2013-07-12T11:03:10+02:00;EGIB;1015062;;;UZG;0;828776;0;;0;0;0,6600150041;0,0106580672;75014833100000
GMI;10307;1802013;Brzozów;;13291;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13757;0;826219;PL.PZGIK.200;426837a2-09bf-499e-9079-ec90ab91f3ec;2012-09-26T22:00:11+02:00;EGIB;1802013;;;UZG;0;826219;0;;0;0;0,6870213592;0,0128423759;37044023500000
GMI;13902;1206063;Krzeszowice;;13318;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13786;0;826466;PL.PZGIK.200;09e6fd04-89e8-4db9-a5fd-b25a03280c6c;2012-09-26T22:09:15+02:00;EGIB;1206063;;;UZG;0;826466;0;;0;0;0,8432852043;0,0174825555;35155575000000
GMI;7483;1206103;Skała;;13318;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13786;0;826471;PL.PZGIK.200;69a05af8-2b76-4eec-ab82-cc5105e57ebc;2012-09-26T22:09:15+02:00;EGIB;1206103;;;UZG;0;826471;0;;0;0;0,7012472073;0,0094260142;35155560200000
GMI;9983;1206113;Skawina;;13318;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13786;0;826472;PL.PZGIK.200;6b997c53-2e53-46c1-a567-a3366d9f2dc8;2012-09-26T22:09:15+02:00;EGIB;1206113;;;UZG;0;826472;0;;0;0;0,8066982639;0,0125053015;35155558800000
GMI;12672;0402032;Brodnica;;13383;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13851;0;827813;PL.PZGIK.200;11e454ee-348a-4ec4-91e9-a367f4ae50ba;2012-09-26T22:31:47+02:00;EGIB;0402032;;;UZG;0;827813;0;;0;0;1,4328454861;0,0170540937;87111839400000
GMI;13311;3205032;Karnice;;13141;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13606;0;828016;PL.PZGIK.200;c6dc6e91-7960-4f79-a6d8-ae3ea660a6e1;2012-09-26T22:33:58+02:00;EGIB;3205032;;;UZG;0;828016;0;;0;0;0,8938865145;0,0182484408;81168437300000
GMI;16266;2204082;Trąbki Wielkie;;13198;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13664;0;828523;PL.PZGIK.200;1f734bc6-d2ec-4a19-bb10-d036b317788b;2012-09-26T22:45:31+02:00;EGIB;2204082;;;UZG;0;828523;0;;0;0;0,8969774067;0,0223732002;19167506600000
GMI;14388;2204042;Pruszcz Gdański;;13198;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13664;0;828524;PL.PZGIK.200;1fe3c89a-095b-40c3-beb2-9903751e622b;2012-09-26T22:45:31+02:00;EGIB;2204042;;;UZG;0;828524;0;;0;0;1,4572757971;0,0198394478;19167493100000
GMI;9234;1016112;Żelechlinek;;13230;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13696;0;828778;PL.PZGIK.200;7ff2cc3b-d31f-4a3a-943e-d025ac8f9187;2012-09-26T22:50:56+02:00;EGIB;1016112;;;UZG;0;828778;0;;0;0;0,648952796;0,012008406;59064783600000
GMI;4130;1016011;Tomaszów Mazowiecki;;13230;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13696;0;828780;PL.PZGIK.200;264a7955-4362-4efa-925a-934c1988bca9;2012-09-26T22:50:56+02:00;EGIB;1016011;;;UZG;0;828780;0;;0;0;0,4873210973;0,0053480137;59064831000000
GMI;5708;1804092;Rokietnica;;13294;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13760;0;826236;PL.PZGIK.200;4b629c83-2ece-4ac4-8018-9b360291db38;2012-09-26T22:00:27+02:00;EGIB;1804092;;;UZG;0;826236;0;;0;0;0,4555378529;0,0071411143;63125854300000
GMI;9941;1206162;Zabierzów;;13318;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13786;0;826479;PL.PZGIK.200;df5f55fa-21bd-46a8-bb86-b0eaf9bbac37;2012-09-26T22:09:15+02:00;EGIB;1206162;;;UZG;0;826479;0;;0;0;0,7904075023;0,0124962918;35155545300000
GMI;7365;2014022;Kołaki Kościelne;;13349;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13817;0;826776;PL.PZGIK.200;0514217d-21bd-4e6f-b5d0-f2cbafe870c8;2012-09-26T22:17:43+02:00;EGIB;2014022;;;UZG;0;826776;0;;0;0;0,5272228142;0,0098630636;45067027800000
GMI;13375;0402102;Zbiczno;;13383;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13851;0;827823;PL.PZGIK.200;183a28d5-2d34-4d58-8423-e9aada5366b8;2012-09-26T22:31:47+02:00;EGIB;0402102;;;UZG;0;827823;0;;0;0;1,1101825012;0,0180465959;87111846000000
GMI;14778;0205032;Męcinka;;13361;18.07.2016;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;23876;0;827622;PL.PZGIK.200;ae5c1b5a-40bd-468f-9c56-bfbb59d72902;2016-07-18T12:21:57+02:00;EGIB;0205032;;;UZG;0;1321005;0;;0;0;0,9329304295;0,0189481893;39064740000000
GMI;9492;1436012;Kazanów;;13267;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13733;0;826055;PL.PZGIK.200;9ac58370-7d1a-41ee-adee-c408cff51ee8;2012-09-26T21:58:15+02:00;EGIB;1436012;;;UZG;0;826055;0;;0;0;0,7925298454;0,012224995;67022379300000
GMI;16179;1436053;Zwoleń;;13267;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13733;0;826058;PL.PZGIK.200;34a3af89-e992-48ac-b333-9f3f07feeec1;2012-09-26T21:58:15+02:00;EGIB;1436053;;;UZG;0;826058;0;;0;0;0,9773816218;0,02087454;67022343900000
GMI;6222;1812042;Krzeszów;;13301;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13768;0;826320;PL.PZGIK.200;31b0d14f-338a-4fef-8af7-a7e84bae7ae4;2012-09-26T22:01:32+02:00;EGIB;1812042;;;UZG;0;826320;0;;0;0;0,6017642608;0,0078647924;83040943600000
GMI;57494;3217052;Wałcz;;13153;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13618;0;828131;PL.PZGIK.200;b0bc434d-de15-4535-be45-cad96ec2592a;2012-09-26T22:35:35+02:00;EGIB;3217052;;;UZG;0;828131;0;;0;0;2,7782664927;0,0774665375;57079152000000
GMI;6724;1062011;Piotrków Trybunalski;;13213;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13679;0;828627;PL.PZGIK.200;e72925ea-23f9-49f2-8c8a-f36cfd5f76fc;2012-09-26T22:46:52+02:00;EGIB;1062011;;;UZG;0;828627;0;;0;0;0,5520064439;0,0086872521;59064846800000
GMI;21910;1415042;Goworowo;;13242;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13708;0;828881;PL.PZGIK.200;c41c5b50-7efd-4af8-a7ff-b6c64705e909;2012-09-26T22:52:53+02:00;EGIB;1415042;;;UZG;0;828881;0;;0;0;1,1448034518;0,0292548573;55066820300000
GMI;19756;1415012;Baranowo;;13242;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13708;0;828883;PL.PZGIK.200;796484ba-99a3-4711-9a6f-8d2eacbd221c;2012-09-26T22:52:53+02:00;EGIB;1415012;;;UZG;0;828883;0;;0;0;1,2935581274;0,0265563621;55066838000000
GMI;24678;1415072;Łyse;;13242;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13708;0;828888;PL.PZGIK.200;2955cbfc-8314-464d-8f7d-b2746b01bc6b;2012-09-26T22:52:53+02:00;EGIB;1415072;;;UZG;0;828888;0;;0;0;1,3407299078;0,0333138916;55066817200000
GMI;10776;1434102;Strachówka;;13270;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13736;0;826072;PL.PZGIK.200;15786739-08d2-450a-906a-9a28865c37b2;2012-09-26T21:58:32+02:00;EGIB;1434102;;;UZG;0;826072;0;;0;0;0,9254853234;0,0142286542;71158272400000
GMI;2615;1434021;Marki;;13270;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13736;0;826074;PL.PZGIK.200;c433923b-534a-4eb6-9fe1-aa0e21f7b824;2012-09-26T21:58:32+02:00;EGIB;1434021;;;UZG;0;826074;0;;0;0;0,290967307;0,0034471786;01326967000000
GMI;1964;1434011;Kobyłka;;13270;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13736;0;826075;PL.PZGIK.200;d1174bb3-b464-4457-976e-9e8070880d86;2012-09-26T21:58:32+02:00;EGIB;1434011;;;UZG;0;826075;0;;0;0;0,2774346618;0,002589458;01326966300000
GMI;10303;1434113;Tłuszcz;;13270;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13736;0;826084;PL.PZGIK.200;4ce1d9a1-bad0-4458-9830-835fb412764a;2012-09-26T21:58:32+02:00;EGIB;1434113;;;UZG;0;826084;0;;0;0;0,870516457;0,013609176;55066816600000
GMI;10505;1814053;Kańczuga;;13303;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13770;0;826336;PL.PZGIK.200;d9564bac-9a85-429a-8438-8df1ea8abb05;2012-09-26T22:01:59+02:00;EGIB;1814053;;;UZG;0;826336;0;;0;0;0,7647350666;0,0131608144;65090060200000
GMI;7445;1218102;Wieprz;;13330;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13798;0;826627;PL.PZGIK.200;d5e3c388-8859-4af5-878b-cb0fc29d9927;2012-09-26T22:13:44+02:00;EGIB;1218102;;;UZG;0;826627;0;;0;0;0,4916301146;0,0093181407;07218214300000
GMI;21663;0211032;Rudna;;13366;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13834;0;827673;PL.PZGIK.200;b26b0b4f-d811-4a3f-9a3b-db0186d993c1;2012-09-26T22:30:14+02:00;EGIB;0211032;;;UZG;0;827673;0;;0;0;1,0587689041;0,0280514357;39064755800000
GMI;17014;0415032;Czernikowo;;13395;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13863;0;827925;PL.PZGIK.200;755e4f2d-3e3d-4a17-b02e-d60a37e667ba;2012-09-26T22:32:57+02:00;EGIB;0415032;;;UZG;0;827925;0;;0;0;0,9890908834;0,0227251736;91086676100000
GMI;16228;0415072;Obrowo;;13395;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13863;0;827929;PL.PZGIK.200;2547d165-1b75-4d1f-86aa-b66b2981203d;2012-09-26T22:32:57+02:00;EGIB;0415072;;;UZG;0;827929;0;;0;0;0,8100658102;0,0217059141;87111874400000
GMI;9822;0601082;Leśna Podlaska;;13158;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13623;0;828151;PL.PZGIK.200;e68940b4-db82-4f7d-a0b4-8c80ebf7b90e;2012-09-26T22:36:13+02:00;EGIB;0601082;;;UZG;0;828151;0;;0;0;0,6280764783;0,0128892945;03023759800000
GMI;14149;0601162;Terespol;;13158;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13623;0;828159;PL.PZGIK.200;060c6124-b6bb-47cd-959f-d6cd1b556ae8;2012-09-26T22:36:13+02:00;EGIB;0601162;;;UZG;0;828159;0;;0;0;1,1612152588;0,0185438022;03023747000000
GMI;4615;0801011;Kostrzyn nad Odrą;;13185;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13651;0;828400;PL.PZGIK.200;415c5f8c-fb9e-4743-be74-854637a49217;2012-09-26T22:44:08+02:00;EGIB;0801011;;;UZG;0;828400;0;;0;0;0,4331867321;0,006122746;21096667400000
GMI;11942;1416102;Wąsewo;;13243;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13709;0;828902;PL.PZGIK.200;e423d504-cf2d-4c90-a178-c2bfcdb59904;2012-09-26T22:53:15+02:00;EGIB;1416102;;;UZG;0;828902;0;;0;0;0,7759788881;0,0159303349;55066789900000
GMI;16518;1435053;Wyszków;;13271;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13737;0;826091;PL.PZGIK.200;a5baa174-e599-4be8-8121-cde5358ee820;2012-09-26T21:58:42+02:00;EGIB;1435053;;;UZG;0;826091;0;;0;0;1,1134364022;0,02190022;55066799400000
GMI;9348;1815052;Wielopole Skrzyńskie;;13304;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13771;0;826347;PL.PZGIK.200;a5687b1e-a9c6-4812-abe7-bf94042bb14e;2012-09-26T22:03:49+02:00;EGIB;1815052;;;UZG;0;826347;0;;0;0;0,6577241508;0,0117097204;69058198500000
GMI;20407;2001052;Nowinka;;13335;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13803;0;826638;PL.PZGIK.200;4a3c36ef-ad94-4dbc-9720-ea1edd1ee678;2012-09-26T22:14:52+02:00;EGIB;2001052;;;UZG;0;826638;0;;0;0;1,1402751517;0,0279274865;79067098700000
GMI;36277;2001072;Sztabin;;13335;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13803;0;826644;PL.PZGIK.200;2379cbe6-a935-425a-895c-d8676c87980f;2012-09-26T22:14:52+02:00;EGIB;2001072;;;UZG;0;826644;0;;0;0;2,049792619;0,0493738655;79067102400000
GMI;8610;0417022;Dębowa Łąka;;13397;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13865;0;827941;PL.PZGIK.200;178c7b6b-c588-4e22-ba8c-a59a2ad5e3c3;2012-09-26T22:33:13+02:00;EGIB;0417022;;;UZG;0;827941;0;;0;0;0,6079860042;0,0115852187;87111879600000
GMI;20526;0801052;Lubiszyn;;13185;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13651;0;828402;PL.PZGIK.200;00800088-b601-4c38-a92f-c53cb8dfcbe9;2012-09-26T22:44:08+02:00;EGIB;0801052;;;UZG;0;828402;0;;0;0;1,5299468569;0,0273468157;21096681700000
GMI;2342;1005011;Łowicz;;13219;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13685;0;828666;PL.PZGIK.200;f6dd54b4-160b-4655-8091-92f364e26aa7;2012-09-26T22:47:17+02:00;EGIB;1005011;;;UZG;0;828666;0;;0;0;0,2992887653;0,0030722018;75014831900000
GMI;16391;1005022;Bielawy;;13219;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13685;0;828669;PL.PZGIK.200;722f3b51-da52-4bf2-a36e-fe0c501573c1;2012-09-26T22:47:17+02:00;EGIB;1005022;;;UZG;0;828669;0;;0;0;0,8072984647;0,021486836;75014785700000
GMI;12856;1005102;Zduny;;13219;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13685;0;828674;PL.PZGIK.200;2bbae1a0-44a0-45ac-bf0e-a2c7171b1ee9;2012-09-26T22:47:17+02:00;EGIB;1005102;;;UZG;0;828674;0;;0;0;0,6626172854;0,0168869741;75014856100000
GMI;7858;1418023;Konstancin-Jeziorna;;13245;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13711;0;828920;PL.PZGIK.200;5d53ec5e-5f72-4ba1-afd2-b63e5882af65;2012-09-26T22:53:56+02:00;EGIB;1418023;;;UZG;0;828920;0;;0;0;0,5991921979;0,0103023009;01327104500000
GMI;11693;1419042;Bulkowo;;13246;26.09.2012;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;13712;0;828928;PL.PZGIK.200;2cdeab83-2f22-4c67-8693-8f9270c512ce;2012-09-26T22:54:04+02:00;EGIB;1419042;;;UZG;0;828928;0;;0;0;0,7719070394;0,0154938059;61101570900000
GMI;13588;3020052;Gołuchów;;13074;21.10.2016;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;27039;0;827174;PL.PZGIK.200;34462d65-c935-4420-bbfe-8611fabf494a;2016-10-21T02:52:29+02:00;EGIB;3020052;;;UZG;0;1328515;0;;0;0;0,8540459126;0,0177155169;25085534000000
GMI;16964;2806062;Miłki;;13046;31.01.2017;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;30804;0;826959;PL.PZGIK.200;77669d0c-9ff3-4ee3-aaae-c70cadb147ee;2017-01-31T21:20:35+01:00;EGIB;2806062;;;UZG;0;1329370;0;;0;0;1,1806328971;0,0232015359;79067126000000
GMI;2007;0202021;Dzierżoniów;;13357;7.02.2017;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;32218;0;826805;PL.PZGIK.200;c96000af-728c-4669-b3ac-f2549ac923f1;2017-02-07T13:05:56+01:00;EGIB;0202021;;;UZG;0;1329864;0;;0;0;0,2472939413;0,0025556481;89071787500000
GMI;6208;1211042;Czorsztyn;;13323;10.10.2017;2.01.1;26.09.2012;2.01.1;;;NZN;BRK;13791;0;1331151;PL.PZGIK.200;7045a556-6eb7-454d-9f36-ed0e56e929a2;2017-10-10T00:00:00+02:00;EGIB;1211042;;;UZG;0;1331151;0;;0;0;0,6726786401;0,0076981906;49189217900000
GMI;11408;1609022;Dąbrowa;;13286;10.05.2018;2.01.1;1.01.2017;2.01.1;;;NZN;NZN;72859;0;826172;PL.PZGIK.200;0da3f606-b8dd-4195-81fd-f78f674362e1;2018-05-10T11:07:54+02:00;EGIB;1609022;;;UZG;0;1338760;0;;0;0;1,1570521857;0,0145161938;09235082000000
GMI;9385;1415022;Czarnia;;13242;15.10.2018;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;92748;0;828882;PL.PZGIK.200;3fba7819-c983-4c5a-983e-a62f376b373b;2018-10-15T13:23:45+02:00;EGIB;1415022;;;UZG;0;1349419;0;;0;0;0,8282743164;0,0126592251;55066822600000
GMI;30827;2004022;Grajewo;;13338;18.10.2018;2.01.1;26.09.2012;2.01.1;;;NZN;NZN;93320;0;826679;PL.PZGIK.200;c9f06b97-3a58-4267-aaf9-aa461aada240;2018-10-18T16:07:23+02:00;EGIB;2004022;;;UZG;0;1350109;0;;0;0;1,888176059;0,0418149933;45066972000000
